id,especie,ultima_modificacion,altura,circ_tronco_cm,diametro_tronco,long,lat,seccion,nombre_seccion,area_seccion,inclinacion_peligrosa,circ_tronco_cm_cat
23327,Tipa,28/01/2011 14:10,Medio (4 - 8 mts),78.0,Grande,-68.8501874307,-32.9016934033,2,Barrio Civico,2366816.36021,0,medio
24338,Morera,26/01/2011 12:39,Alto (> 8 mts),200.0,Grande,-68.8439282796,-32.9024805632,2,Barrio Civico,2366816.36021,0,muy alto
24266,Morera,19/01/2011 13:48,Alto (> 8 mts),170.0,Grande,-68.8445754797,-32.9005164402,2,Barrio Civico,2366816.36021,0,muy alto
47967,Morera,02/09/2011 10:04,Medio (4 - 8 mts),222.0,Grande,-68.8256667055,-32.8685211956,4,Cuarta Este Área Fundacional,1822015.85685,1,muy alto
20912,Morera,27/05/2011 09:02,Alto (> 8 mts),133.0,Grande,-68.8616332018,-32.8946806199,5,Residencial Sur,2423808.92355,1,alto
32670,Acacia visco,24/06/2011 10:40,Alto (> 8 mts),135.0,Grande,-68.850966657,-32.8900644167,5,Residencial Sur,2423808.92355,0,alto
44046,Fresno europeo,18/10/2011 12:20,Muy bajo (1 - 2 mts),3.0,Chico,-68.832529377,-32.8860623496,3,Parque O'Higgins,1531146.02653,0,bajo
6701,Prunas,11/05/2011 11:20,Bajo (2 - 4 mts),40.0,Mediano,-68.8540126916,-32.8948799486,5,Residencial Sur,2423808.92355,0,bajo
8646,Morera,04/02/2011 10:26,Medio (4 - 8 mts),57.0,Mediano,-68.840472774,-32.9021443271,2,Barrio Civico,2366816.36021,0,bajo
16004,Morera,11/08/2011 08:59,Alto (> 8 mts),140.0,Grande,-68.8437222068,-32.8722625596,4,Cuarta Oeste,1173332.70145,0,alto
9671,Morera,26/01/2011 08:42,Alto (> 8 mts),140.0,Grande,-68.8487559223,-32.8633116235,6,Residencial Norte,2694682.37982,0,alto
182,Morera,24/02/2012 11:33,Bajo (2 - 4 mts),50.0,Mediano,-68.8572935648,-32.8646183608,6,Residencial Norte,2694682.37982,0,bajo
47968,Morera,02/09/2011 10:03,Medio (4 - 8 mts),285.0,Grande,-68.8256508472,-32.8684349715,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
28248,Morera,28/02/2011 16:46,Medio (4 - 8 mts),42.0,Mediano,-68.8481004225,-32.8928884342,2,Barrio Civico,2366816.36021,0,bajo
42849,Acacia SP,04/10/2011 13:11,Alto (> 8 mts),190.0,Grande,-68.8321828235,-32.8772281152,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
45740,Morera,24/08/2011 11:13,Alto (> 8 mts),190.0,Grande,-68.8226243047,-32.8687017661,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
17511,Fresno europeo,28/07/2011 10:48,Muy bajo (1 - 2 mts),5.0,Chico,-68.8395513881,-32.8664941896,4,Cuarta Oeste,1173332.70145,0,bajo
37061,Morera,05/04/2011 12:56,Medio (4 - 8 mts),140.0,Grande,-68.8564605858,-32.8769929631,6,Residencial Norte,2694682.37982,0,alto
11640,Morera,27/01/2011 10:51,Alto (> 8 mts),193.0,Grande,-68.8501379754,-32.8675890214,6,Residencial Norte,2694682.37982,1,muy alto
21776,Morera,23/05/2011 08:45,Alto (> 8 mts),140.0,Grande,-68.8558281216,-32.8949842246,5,Residencial Sur,2423808.92355,0,alto
2192,Morera,04/11/2011 16:15,Bajo (2 - 4 mts),86.0,Grande,-68.8327497017,-32.8874412933,3,Parque O'Higgins,1531146.02653,0,medio
9225,Fresno europeo,28/02/2011 10:41,Bajo (2 - 4 mts),30.0,Mediano,-68.8495628096,-32.8648819015,6,Residencial Norte,2694682.37982,0,bajo
22355,Morera,16/06/2011 10:32,Alto (> 8 mts),155.0,Grande,-68.859106092,-32.8993188005,5,Residencial Sur,2423808.92355,0,alto
8148,Pltano,02/03/2011 11:08,Alto (> 8 mts),162.0,Grande,-68.8454032636,-32.8917362607,2,Barrio Civico,2366816.36021,0,muy alto
5437,Morera,18/04/2011 09:02,Medio (4 - 8 mts),140.0,Grande,-68.841773434,-32.8788723153,1,Parque Central,1655357.93265,0,alto
31990,Fresno europeo,03/06/2011 13:13,Medio (4 - 8 mts),120.0,Grande,-68.8589283452,-32.8879216734,5,Residencial Sur,2423808.92355,0,alto
15972,Morera,15/08/2011 12:36,Medio (4 - 8 mts),80.0,Grande,-68.8436420914,-32.872748505,4,Cuarta Oeste,1173332.70145,0,medio
43454,Morera,03/10/2011 10:16,Alto (> 8 mts),150.0,Grande,-68.8320781347,-32.8799884176,3,Parque O'Higgins,1531146.02653,0,alto
28342,Morera,11/03/2011 09:51,Alto (> 8 mts),250.0,Grande,-68.8470783624,-32.8889702084,2,Barrio Civico,2366816.36021,0,muy alto
16811,Paraiso,09/08/2011 09:51,Alto (> 8 mts),172.0,Grande,-68.8394615538,-32.8651773293,4,Cuarta Oeste,1173332.70145,0,muy alto
47907,Fresno europeo,31/08/2011 10:06,Medio (4 - 8 mts),96.0,Grande,-68.8290806416,-32.8706026886,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
31432,Morera,14/07/2011 09:30,Medio (4 - 8 mts),66.0,Grande,-68.8492832084,-32.8853848721,1,Parque Central,1655357.93265,0,medio
36651,Morera,06/06/2011 12:48,Medio (4 - 8 mts),130.0,Grande,-68.8603593033,-32.8826979714,7,Residencial Parque,1786336.08966,1,alto
30887,Olmo bola,16/02/2011 13:27,Alto (> 8 mts),76.0,Grande,-68.8540612497,-32.8653797386,6,Residencial Norte,2694682.37982,0,medio
46418,Morera,19/08/2011 09:27,Alto (> 8 mts),150.0,Grande,-68.8329498355,-32.868263227,4,Cuarta Oeste,1173332.70145,0,alto
40895,Pltano,26/04/2011 16:13,Alto (> 8 mts),158.0,Grande,-68.8387202061,-32.884036708,1,Parque Central,1655357.93265,0,muy alto
38935,Morera,03/01/2011 10:09,Medio (4 - 8 mts),80.0,Grande,-68.8563208008,-32.8706299434,6,Residencial Norte,2694682.37982,0,medio
28619,Pltano,23/02/2011 12:20,Alto (> 8 mts),200.0,Grande,-68.8479310593,-32.8912666015,2,Barrio Civico,2366816.36021,0,muy alto
24947,Morera,09/02/2011 10:04,Alto (> 8 mts),160.0,Grande,-68.8369009487,-32.896902201,2,Barrio Civico,2366816.36021,1,muy alto
35036,Morera,23/03/2011 09:30,Alto (> 8 mts),93.0,Grande,-68.8540059841,-32.8810162576,6,Residencial Norte,2694682.37982,0,medio
32020,Morera,03/06/2011 10:33,Alto (> 8 mts),138.0,Grande,-68.8572582712,-32.8874492024,5,Residencial Sur,2423808.92355,0,alto
3889,Morera,01/09/2011 09:22,Alto (> 8 mts),180.0,Grande,-68.8247313373,-32.8702144172,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
5390,Fresno europeo,20/04/2011 12:11,Bajo (2 - 4 mts),40.0,Mediano,-68.844790835,-32.8781142247,1,Parque Central,1655357.93265,0,bajo
22411,Fresno americano,15/06/2011 10:13,Medio (4 - 8 mts),47.0,Mediano,-68.8610228457,-32.8991122043,5,Residencial Sur,2423808.92355,1,bajo
23298,Morera,18/01/2012 17:10,Medio (4 - 8 mts),110.0,Grande,-68.8518737465,-32.9006822329,2,Barrio Civico,2366816.36021,0,medio
14526,Morera,05/12/2011 17:15,Muy bajo (1 - 2 mts),2.0,Chico,-68.8796412944,-32.8682088691,8,Aeroparque,2203364.73622,0,bajo
12167,Morera,19/01/2011 11:36,Medio (4 - 8 mts),90.0,Grande,-68.8473350685,-32.8676482776,6,Residencial Norte,2694682.37982,0,medio
4666,Prunas,15/08/2011 11:17,Medio (4 - 8 mts),60.0,Mediano,-68.8380631118,-32.863928167,4,Cuarta Oeste,1173332.70145,1,bajo
26739,Fresno europeo,11/01/2012 13:14,Alto (> 8 mts),170.0,Grande,-68.8334310884,-32.8952047662,3,Parque O'Higgins,1531146.02653,0,muy alto
31631,Pltano,15/06/2011 09:21,Alto (> 8 mts),250.0,Grande,-68.8582819649,-32.8883637789,5,Residencial Sur,2423808.92355,0,muy alto
34962,Morera,04/04/2011 10:29,Alto (> 8 mts),130.0,Grande,-68.8573196188,-32.8803833122,7,Residencial Parque,1786336.08966,0,alto
46388,Morera,19/08/2011 12:00,Alto (> 8 mts),210.0,Grande,-68.8323766312,-32.8667964979,4,Cuarta Oeste,1173332.70145,1,muy alto
17823,Paraiso,21/07/2011 11:48,Medio (4 - 8 mts),81.0,Grande,-68.8433382753,-32.8700831352,4,Cuarta Oeste,1173332.70145,0,medio
24327,Jacarand,26/01/2011 13:23,Alto (> 8 mts),70.0,Grande,-68.8439197008,-32.9020564869,2,Barrio Civico,2366816.36021,0,medio
38302,Paraiso,02/12/2010 09:26,Medio (4 - 8 mts),40.0,Mediano,-68.8468919456,-32.8718345679,6,Residencial Norte,2694682.37982,0,bajo
19001,Morera,12/07/2011 09:15,Alto (> 8 mts),160.0,Grande,-68.8409318559,-32.8710824218,4,Cuarta Oeste,1173332.70145,0,muy alto
24519,Fresno europeo,10/01/2011 09:58,Bajo (2 - 4 mts),17.0,Chico,-68.8466345304,-32.9034183565,2,Barrio Civico,2366816.36021,0,bajo
45539,Fresno europeo,16/09/2011 14:20,Medio (4 - 8 mts),110.0,Grande,-68.8207698005,-32.8727698199,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
43849,Morera,07/10/2011 09:24,Medio (4 - 8 mts),100.0,Grande,-68.8298441247,-32.8842833152,3,Parque O'Higgins,1531146.02653,0,medio
27510,Morera,26/10/2011 10:11,Medio (4 - 8 mts),115.0,Grande,-68.8367189955,-32.8928647714,3,Parque O'Higgins,1531146.02653,0,alto
11427,Morera,31/01/2011 16:59,Alto (> 8 mts),116.0,Grande,-68.8510350309,-32.9022520382,2,Barrio Civico,2366816.36021,1,alto
35682,Morera,18/03/2011 09:31,Medio (4 - 8 mts),130.0,Grande,-68.8549854529,-32.8741515574,6,Residencial Norte,2694682.37982,0,alto
2465,Fresno europeo,26/10/2011 09:35,Alto (> 8 mts),140.0,Grande,-68.8370519105,-32.8912973443,3,Parque O'Higgins,1531146.02653,0,alto
28167,Tipa,22/02/2011 09:36,Alto (> 8 mts),286.0,Grande,-68.8477640461,-32.8915350951,2,Barrio Civico,2366816.36021,0,muy alto
37586,Acer,17/11/2010 10:09,Bajo (2 - 4 mts),60.0,Mediano,-68.8578159893,-32.870349296,6,Residencial Norte,2694682.37982,0,bajo
1857,Acacia SP,17/11/2011 12:23,Muy bajo (1 - 2 mts),4.0,Chico,-68.8592509876,-32.8711191455,6,Residencial Norte,2694682.37982,0,bajo
46604,Morera,05/09/2011 10:13,Alto (> 8 mts),168.0,Grande,-68.831793562,-32.8687683632,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
4927,Acer,18/07/2011 10:35,Medio (4 - 8 mts),158.0,Grande,-68.8430022316,-32.8674944168,4,Cuarta Oeste,1173332.70145,0,muy alto
33136,Pltano,27/06/2011 10:00,Alto (> 8 mts),185.0,Grande,-68.8539473484,-32.8912739287,5,Residencial Sur,2423808.92355,0,muy alto
37215,Pltano,14/03/2011 11:10,Alto (> 8 mts),130.0,Grande,-68.8584524631,-32.8724929154,6,Residencial Norte,2694682.37982,0,alto
16055,Morera,15/07/2011 09:09,Alto (> 8 mts),200.0,Grande,-68.8447057148,-32.8714005349,6,Residencial Norte,2694682.37982,0,muy alto
27471,Paraiso,28/10/2011 08:44,Alto (> 8 mts),182.0,Grande,-68.838212567,-32.8914668372,3,Parque O'Higgins,1531146.02653,0,muy alto
45196,Paraiso sombrilla,28/09/2011 10:58,Medio (4 - 8 mts),134.0,Grande,-68.8229162792,-32.8727319193,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
8316,Morera,15/03/2011 13:24,Muy bajo (1 - 2 mts),12.0,Chico,-68.8445539877,-32.8941314529,2,Barrio Civico,2366816.36021,0,bajo
30370,Pltano,03/03/2011 13:11,Alto (> 8 mts),194.0,Grande,-68.8394280269,-32.8904140562,3,Parque O'Higgins,1531146.02653,0,muy alto
14809,Acer,07/12/2011 10:39,Bajo (2 - 4 mts),40.0,Mediano,-68.8774185036,-32.8688418649,8,Aeroparque,2203364.73622,0,bajo
44233,Pltano,13/10/2011 11:45,Alto (> 8 mts),250.0,Grande,-68.8349181656,-32.8836821044,3,Parque O'Higgins,1531146.02653,0,muy alto
34246,Morera,22/03/2011 13:20,Medio (4 - 8 mts),130.0,Grande,-68.8530318236,-32.8753297749,6,Residencial Norte,2694682.37982,0,alto
37267,Acer,14/03/2011 13:21,Alto (> 8 mts),53.0,Mediano,-68.8581471083,-32.8729806747,6,Residencial Norte,2694682.37982,0,bajo
818,Aguaribay,16/12/2011 11:39,Medio (4 - 8 mts),140.0,Grande,-68.8825027063,-32.8670110676,8,Aeroparque,2203364.73622,0,alto
32669,Acacia visco,24/06/2011 10:41,Alto (> 8 mts),160.0,Grande,-68.8508718281,-32.8900838703,5,Residencial Sur,2423808.92355,0,muy alto
43337,Fresno europeo,05/10/2011 11:35,Alto (> 8 mts),131.0,Grande,-68.8324196546,-32.8798218821,3,Parque O'Higgins,1531146.02653,0,alto
883,Ligustro,17/01/2012 12:26,Bajo (2 - 4 mts),36.0,Mediano,-68.8478533854,-32.8753225662,6,Residencial Norte,2694682.37982,0,bajo
11844,Morera,02/03/2011 12:21,Alto (> 8 mts),170.0,Grande,-68.8499659919,-32.8647311083,6,Residencial Norte,2694682.37982,0,muy alto
14131,Paraiso,01/12/2011 12:58,Medio (4 - 8 mts),120.0,Grande,-68.8769031827,-32.867820841,8,Aeroparque,2203364.73622,0,alto
7188,Fresno europeo,16/06/2011 10:22,Medio (4 - 8 mts),65.0,Grande,-68.8595591443,-32.8992526807,5,Residencial Sur,2423808.92355,0,medio
9543,Morera,08/02/2011 12:15,Alto (> 8 mts),160.0,Grande,-68.8548695524,-32.8648432306,6,Residencial Norte,2694682.37982,0,muy alto
31314,Morera,28/02/2011 11:01,Alto (> 8 mts),140.0,Grande,-68.8495327084,-32.8652465713,6,Residencial Norte,2694682.37982,0,alto
27204,Pltano,26/10/2011 12:21,Alto (> 8 mts),180.0,Grande,-68.8358705114,-32.889847143,3,Parque O'Higgins,1531146.02653,0,muy alto
17838,Morera,02/08/2011 10:39,Medio (4 - 8 mts),45.0,Mediano,-68.8369690087,-32.8669313289,4,Cuarta Oeste,1173332.70145,0,bajo
33383,Acer,01/06/2011 11:51,Medio (4 - 8 mts),30.0,Mediano,-68.8558665271,-32.8886308668,5,Residencial Sur,2423808.92355,0,bajo
30447,Pltano,21/02/2011 09:22,Alto (> 8 mts),150.0,Grande,-68.8414210356,-32.8884145735,3,Parque O'Higgins,1531146.02653,0,alto
3982,Morera,23/09/2011 12:08,Muy bajo (1 - 2 mts),8.0,Chico,-68.8307389656,-32.8768663969,4,Cuarta Este Área Fundacional,1822015.85685,0,bajo
34803,Olmo bola,30/03/2011 10:35,Alto (> 8 mts),136.0,Grande,-68.8510511654,-32.875962495,6,Residencial Norte,2694682.37982,0,alto
30124,Fresno americano,25/04/2011 13:11,Medio (4 - 8 mts),83.0,Grande,-68.84190415,-32.8868774399,3,Parque O'Higgins,1531146.02653,0,medio
20258,Paraiso,17/05/2011 10:24,Muy bajo (1 - 2 mts),12.0,Chico,-68.8597616328,-32.8925903983,5,Residencial Sur,2423808.92355,0,bajo
37613,Fresno europeo,13/12/2010 11:50,Medio (4 - 8 mts),86.0,Grande,-68.8504315763,-32.8717214495,6,Residencial Norte,2694682.37982,0,medio
11147,Fresno americano,26/01/2011 09:45,Bajo (2 - 4 mts),20.0,Chico,-68.8455303682,-32.9018024018,2,Barrio Civico,2366816.36021,0,bajo
27752,Morera,31/10/2011 09:15,Medio (4 - 8 mts),100.0,Grande,-68.8350146891,-32.8958941089,2,Barrio Civico,2366816.36021,0,medio
4894,Perenne,21/07/2011 09:36,Alto (> 8 mts),52.0,Mediano,-68.8427352477,-32.8647168988,4,Cuarta Oeste,1173332.70145,0,bajo
9096,Fresno europeo,17/02/2011 10:49,Medio (4 - 8 mts),50.0,Mediano,-68.854163019,-32.8665561168,6,Residencial Norte,2694682.37982,0,bajo
7490,Morera,23/06/2011 10:43,Medio (4 - 8 mts),90.0,Grande,-68.863012729,-32.8999074946,5,Residencial Sur,2423808.92355,0,medio
37547,Paraiso,16/11/2010 12:16,Alto (> 8 mts),185.0,Grande,-68.8575795974,-32.8695731189,6,Residencial Norte,2694682.37982,0,muy alto
1097,Liquidambar,13/12/2011 18:05,Bajo (2 - 4 mts),38.0,Mediano,-68.8802114088,-32.8675918082,8,Aeroparque,2203364.73622,0,bajo
21252,Fresno europeo,14/06/2011 13:08,Bajo (2 - 4 mts),52.0,Mediano,-68.8536609145,-32.8971555223,5,Residencial Sur,2423808.92355,0,bajo
30400,Morera,04/03/2011 09:40,Alto (> 8 mts),160.0,Grande,-68.8401658907,-32.8904278983,3,Parque O'Higgins,1531146.02653,0,muy alto
37559,Morera,16/11/2010 11:13,Alto (> 8 mts),190.0,Grande,-68.8569496834,-32.8693337215,6,Residencial Norte,2694682.37982,1,muy alto
15566,Paraiso,17/11/2011 16:28,Bajo (2 - 4 mts),46.0,Mediano,-68.8610247988,-32.8713646935,7,Residencial Parque,1786336.08966,0,bajo
18253,Fresno europeo,28/07/2011 13:53,Medio (4 - 8 mts),60.0,Mediano,-68.8395172942,-32.8680470392,4,Cuarta Oeste,1173332.70145,0,bajo
6706,Morera,11/05/2011 10:55,Medio (4 - 8 mts),55.0,Mediano,-68.8534055319,-32.8944548827,5,Residencial Sur,2423808.92355,0,bajo
39665,Morera,21/10/2010 14:14,Medio (4 - 8 mts),79.0,Grande,-68.8473933352,-32.8687521971,6,Residencial Norte,2694682.37982,0,medio
40496,Morera,08/04/2011 12:50,Bajo (2 - 4 mts),12.0,Chico,-68.8426249063,-32.8821104417,1,Parque Central,1655357.93265,0,bajo
47521,Morera,29/08/2011 13:20,Medio (4 - 8 mts),160.0,Grande,-68.826001294,-32.8711213357,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
16038,Morera,15/08/2011 14:21,Alto (> 8 mts),130.0,Grande,-68.845510518,-32.8719909364,6,Residencial Norte,2694682.37982,0,alto
38705,Acer,14/12/2010 13:35,Alto (> 8 mts),180.0,Grande,-68.8504575053,-32.8710425949,6,Residencial Norte,2694682.37982,0,muy alto
1877,Paraiso,15/11/2011 13:19,Medio (4 - 8 mts),45.0,Mediano,-68.8608442798,-32.8702075601,7,Residencial Parque,1786336.08966,0,bajo
10077,Morera,22/10/2010 10:43,Alto (> 8 mts),87.0,Grande,-68.8463690569,-32.8692888682,6,Residencial Norte,2694682.37982,0,medio
22003,Fresno europeo,27/05/2011 10:26,Muy bajo (1 - 2 mts),2.0,Chico,-68.858952259,-32.894797821,5,Residencial Sur,2423808.92355,0,bajo
46768,lamo criollo,05/09/2011 10:41,Alto (> 8 mts),280.0,Grande,-68.8339239038,-32.8702658471,4,Cuarta Oeste,1173332.70145,0,muy alto
36000,Morera,21/03/2011 11:32,Alto (> 8 mts),180.0,Grande,-68.8558772012,-32.8753074776,6,Residencial Norte,2694682.37982,0,muy alto
29575,Morera,04/03/2011 10:10,Alto (> 8 mts),64.0,Grande,-68.8447865522,-32.8918473984,2,Barrio Civico,2366816.36021,0,medio
1321,Caducifolio,29/11/2011 12:49,Bajo (2 - 4 mts),32.0,Mediano,-68.8779117029,-32.8645362637,8,Aeroparque,2203364.73622,0,bajo
5955,Morera,02/05/2011 11:12,Alto (> 8 mts),145.0,Grande,-68.8448116612,-32.875395258,1,Parque Central,1655357.93265,0,alto
11031,Morera,07/04/2011 16:24,Bajo (2 - 4 mts),28.0,Mediano,-68.8583385827,-32.8801961392,7,Residencial Parque,1786336.08966,0,bajo
42613,Morera,29/09/2011 10:22,Alto (> 8 mts),124.0,Grande,-68.8287559782,-32.8766339437,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
12817,Morera,20/01/2011 12:43,Medio (4 - 8 mts),84.0,Grande,-68.847071215,-32.8637827149,4,Cuarta Oeste,1173332.70145,0,medio
21756,Morera,23/05/2011 10:20,Bajo (2 - 4 mts),37.0,Mediano,-68.8572884338,-32.8948363281,5,Residencial Sur,2423808.92355,0,bajo
12236,Morera,18/01/2011 11:45,Medio (4 - 8 mts),70.0,Grande,-68.8456338963,-32.8672158896,4,Cuarta Oeste,1173332.70145,0,medio
6766,Morera,23/05/2011 10:26,Bajo (2 - 4 mts),33.0,Mediano,-68.8572567931,-32.8946999076,5,Residencial Sur,2423808.92355,0,bajo
36019,Morera,18/03/2011 11:22,Alto (> 8 mts),195.0,Grande,-68.8561017522,-32.8756083608,6,Residencial Norte,2694682.37982,0,muy alto
44483,Pltano,17/10/2011 12:24,Alto (> 8 mts),210.0,Grande,-68.8359031715,-32.8846520887,3,Parque O'Higgins,1531146.02653,0,muy alto
41944,Morera,19/04/2011 11:32,Bajo (2 - 4 mts),34.0,Mediano,-68.8383261725,-32.8785201276,1,Parque Central,1655357.93265,0,bajo
10594,Morera,30/03/2011 10:29,Bajo (2 - 4 mts),20.0,Chico,-68.8507963578,-32.8760089306,6,Residencial Norte,2694682.37982,0,bajo
36976,Fresno europeo,07/04/2011 16:50,Alto (> 8 mts),85.0,Grande,-68.8569172987,-32.8785196929,7,Residencial Parque,1786336.08966,0,medio
6160,Pltano,14/04/2011 15:40,Alto (> 8 mts),56.0,Mediano,-68.8418227306,-32.8855631695,1,Parque Central,1655357.93265,0,bajo
34409,Morera,10/03/2011 09:55,Medio (4 - 8 mts),98.0,Grande,-68.8505781054,-32.8748210176,6,Residencial Norte,2694682.37982,0,medio
25593,Morera,08/02/2011 18:03,Alto (> 8 mts),132.0,Grande,-68.8387174944,-32.9018183551,2,Barrio Civico,2366816.36021,0,alto
38577,Fresno europeo,17/12/2010 10:06,Medio (4 - 8 mts),60.0,Mediano,-68.8520058057,-32.8717244941,6,Residencial Norte,2694682.37982,0,bajo
15482,Paraiso,21/11/2011 13:07,Bajo (2 - 4 mts),40.0,Mediano,-68.8601572721,-32.8716989181,7,Residencial Parque,1786336.08966,0,bajo
38984,Perenne,27/12/2010 11:58,Medio (4 - 8 mts),50.0,Mediano,-68.8550257497,-32.8712790696,6,Residencial Norte,2694682.37982,0,bajo
30537,Fresno europeo,08/02/2011 09:33,Medio (4 - 8 mts),65.0,Grande,-68.8574285133,-32.8667496895,6,Residencial Norte,2694682.37982,0,medio
6853,Morera,10/06/2011 08:12,Medio (4 - 8 mts),30.0,Mediano,-68.8572967559,-32.8952126538,5,Residencial Sur,2423808.92355,0,bajo
19731,Morera,12/08/2011 10:39,Alto (> 8 mts),210.0,Grande,-68.8340505389,-32.8682474426,4,Cuarta Oeste,1173332.70145,0,muy alto
20288,Morera,17/05/2011 09:55,Alto (> 8 mts),150.0,Grande,-68.8601999682,-32.8935194509,5,Residencial Sur,2423808.92355,0,alto
5833,Paraiso,03/05/2011 11:16,Medio (4 - 8 mts),80.0,Grande,-68.8433643198,-32.8737742022,1,Parque Central,1655357.93265,0,medio
41961,Morera,19/04/2011 10:27,Medio (4 - 8 mts),66.0,Grande,-68.8390290332,-32.8792026239,1,Parque Central,1655357.93265,1,medio
45798,Jacarand,01/09/2011 11:15,Medio (4 - 8 mts),200.0,Grande,-68.8193332876,-32.8707865475,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
16643,Paraiso,19/07/2011 12:32,Alto (> 8 mts),115.0,Grande,-68.840982283,-32.8640265778,4,Cuarta Oeste,1173332.70145,1,alto
40053,Morera,19/04/2011 11:37,Alto (> 8 mts),200.0,Grande,-68.844241805,-32.8792404225,1,Parque Central,1655357.93265,1,muy alto
7334,Morera,21/06/2011 11:23,Medio (4 - 8 mts),64.0,Grande,-68.8598668122,-32.9006764532,5,Residencial Sur,2423808.92355,0,medio
34877,Morera,29/03/2011 10:33,Bajo (2 - 4 mts),32.0,Mediano,-68.8516563201,-32.8800508608,6,Residencial Norte,2694682.37982,1,bajo
39137,Fresno europeo,15/01/2012 10:52,Bajo (2 - 4 mts),36.0,Mediano,-68.8540870669,-32.8718433478,6,Residencial Norte,2694682.37982,0,bajo
43058,Acacia SP,03/10/2011 10:07,Alto (> 8 mts),230.0,Grande,-68.8322110974,-32.8782720433,4,Cuarta Este Área Fundacional,1822015.85685,1,muy alto
44322,Pltano,12/10/2011 16:40,Alto (> 8 mts),190.0,Grande,-68.8353121233,-32.8822670569,3,Parque O'Higgins,1531146.02653,0,muy alto
132,Paraiso sombrilla,29/02/2012 10:15,Medio (4 - 8 mts),100.0,Grande,-68.8574609712,-32.8640650829,6,Residencial Norte,2694682.37982,0,medio
33776,Fresno europeo,11/05/2011 13:01,Bajo (2 - 4 mts),42.0,Mediano,-68.8567593021,-32.8859303454,5,Residencial Sur,2423808.92355,0,bajo
2090,Morera,22/11/2011 11:57,Alto (> 8 mts),185.0,Grande,-68.8280370387,-32.8822398507,3,Parque O'Higgins,1531146.02653,0,muy alto
27049,Fresno americano,21/10/2011 10:21,Medio (4 - 8 mts),95.0,Grande,-68.8385663945,-32.8884801089,3,Parque O'Higgins,1531146.02653,0,medio
9387,Fresno europeo,15/02/2011 11:35,Medio (4 - 8 mts),84.0,Grande,-68.844478465,-32.8657454766,4,Cuarta Oeste,1173332.70145,0,medio
18520,Paraiso,06/07/2011 12:31,Alto (> 8 mts),145.0,Grande,-68.8377943096,-32.8741335121,4,Cuarta Oeste,1173332.70145,0,alto
14805,Olmo bola,05/12/2011 17:51,Bajo (2 - 4 mts),48.0,Mediano,-68.879876605,-32.8691092035,8,Aeroparque,2203364.73622,0,bajo
34919,Fresno europeo,28/03/2011 12:07,Muy bajo (1 - 2 mts),8.0,Chico,-68.8511882286,-32.8803726456,1,Parque Central,1655357.93265,0,bajo
35871,Acer,28/03/2011 13:09,Medio (4 - 8 mts),36.0,Mediano,-68.8531358056,-32.8757762354,6,Residencial Norte,2694682.37982,0,bajo
40333,Fresno europeo,08/04/2011 12:09,Medio (4 - 8 mts),150.0,Grande,-68.8439887837,-32.8804936768,1,Parque Central,1655357.93265,0,alto
11150,Fresno europeo,26/01/2011 10:38,Medio (4 - 8 mts),96.0,Grande,-68.8450689509,-32.9016906805,2,Barrio Civico,2366816.36021,0,medio
31923,Fresno americano,03/06/2011 15:41,Bajo (2 - 4 mts),100.0,Grande,-68.8588082715,-32.8838550387,5,Residencial Sur,2423808.92355,0,medio
